GCA_000239035.2#1#AHAS01000004_411 # 411155 # 411838 # 1 # ID=19_411;partial=00;start_type=GTG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.661	GENOMAD.170955.CP	5.585E-76	254	0
GCA_000239035.2#1#AHAS01000004_475 # 473869 # 476148 # -1 # ID=19_475;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.657	GENOMAD.028375.CC	5.923E-05	49	0
GCA_000239035.2#1#AHAS01000004_539 # 532161 # 532913 # 1 # ID=19_539;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.649	GENOMAD.133759.CP	1.425E-18	88	0
GCA_000239035.2#1#AHAS01000004_603 # 596912 # 598153 # 1 # ID=19_603;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;genetic_code=11;gc_cont=0.649	GENOMAD.140488.CP	1.892E-12	72	0
GCA_000239035.2#1#AHAS01000004_635 # 640671 # 641948 # 1 # ID=19_635;partial=00;start_type=GTG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.644	GENOMAD.123376.CP	1.168E-54	201	0
GCA_000239035.2#1#AHAS01000004_667 # 673589 # 674371 # 1 # ID=19_667;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.635	GENOMAD.167058.CP	5.551E-44	163	0
GCA_000239035.2#1#AHAS01000004_699 # 704451 # 705968 # -1 # ID=19_699;partial=00;start_type=TTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.667	GENOMAD.214106.CP	4.699E-260	801	0
GCA_000239035.2#1#AHAS01000008_305 # 315827 # 316075 # 1 # ID=15_305;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.614	GENOMAD.120800.CP	3.307E-08	51	0
GCA_000239035.2#1#AHAS01000008_337 # 355930 # 357027 # 1 # ID=15_337;partial=00;start_type=TTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.638	GENOMAD.158465.PC	1.877E-15	81	0
GCA_000239035.2#1#AHAS01000008_369 # 396328 # 396477 # 1 # ID=15_369;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.560	GENOMAD.055789.PP	5.966E-04	37	0
GCA_000239035.2#1#AHAS01000007_16 # 20465 # 21082 # 1 # ID=16_16;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.639	GENOMAD.214274.PC	1.375E-25	107	0
GCA_000239035.2#1#AHAS01000007_48 # 53818 # 54255 # 1 # ID=16_48;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.667	GENOMAD.056052.CC	6.189E-19	85	0
GCA_000239035.2#1#AHAS01000007_80 # 84400 # 85239 # 1 # ID=16_80;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.640	GENOMAD.126801.CP	1.902E-33	133	0
GCA_000239035.2#1#AHAS01000018_342 # 359157 # 360812 # 1 # ID=5_342;partial=00;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;genetic_code=11;gc_cont=0.592	GENOMAD.121296.CP	4.216E-13	75	0
GCA_000239035.2#1#AHAS01000017_28 # 24695 # 25438 # -1 # ID=6_28;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.680	GENOMAD.109632.VV	1.858E-89	294	1246
GCA_000239035.2#1#AHAS01000017_60 # 47121 # 47405 # -1 # ID=6_60;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.653	GENOMAD.100708.VV	4.160E-49	169	1246
GCA_000239035.2#1#AHAS01000003_47 # 41675 # 42133 # 1 # ID=20_47;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.625	GENOMAD.169729.CP	4.250E-17	80	0
GCA_000239035.2#1#AHAS01000002_6 # 3699 # 5105 # 1 # ID=21_6;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.655	GENOMAD.216205.PC	8.431E-15	80	0
GCA_000239035.2#1#AHAS01000001_19 # 17594 # 18370 # -1 # ID=22_19;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.655	GENOMAD.158077.CP	8.001E-18	86	0
GCA_000239035.2#1#AHAS01000013_147 # 131194 # 131463 # -1 # ID=10_147;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.644	GENOMAD.056361.CP	2.083E-30	115	0
GCA_000239035.2#1#AHAS01000012_26 # 30086 # 30796 # -1 # ID=11_26;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=3-4bp;genetic_code=11;gc_cont=0.630	GENOMAD.126222.CP	2.090E-09	60	0
GCA_000239035.2#1#AHAS01000011_74 # 79003 # 79665 # 1 # ID=12_74;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.640	GENOMAD.169188.CP	1.690E-50	180	0
GCA_000239035.2#1#AHAS01000011_106 # 112628 # 113086 # 1 # ID=12_106;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.617	GENOMAD.137999.CP	5.711E-13	68	0
GCA_000239035.2#1#AHAS01000011_202 # 211425 # 212366 # -1 # ID=12_202;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.655	GENOMAD.105978.CP	5.679E-22	100	0
GCA_000239035.2#1#AHAS01000011_111 # 115759 # 116409 # -1 # ID=12_111;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.631	GENOMAD.107271.CP	5.719E-43	158	0
GCA_000239035.2#1#AHAS01000011_175 # 188451 # 189023 # 1 # ID=12_175;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.656	GENOMAD.192226.CP	8.241E-36	136	0
GCA_000239035.2#1#AHAS01000011_207 # 218357 # 219100 # 1 # ID=12_207;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.640	GENOMAD.133512.CP	6.482E-35	136	0
GCA_000239035.2#1#AHAS01000011_239 # 250117 # 250803 # 1 # ID=12_239;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;genetic_code=11;gc_cont=0.649	GENOMAD.212870.PC	8.820E-89	291	0
GCA_000239035.2#1#AHAS01000011_303 # 322658 # 323104 # -1 # ID=12_303;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.602	GENOMAD.169729.CP	3.426E-27	109	0
GCA_000239035.2#1#AHAS01000010_4 # 4601 # 7594 # 1 # ID=13_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.597	GENOMAD.177115.CP	2.086E-29	130	0
GCA_000239035.2#1#AHAS01000011_164 # 175461 # 176288 # 1 # ID=12_164;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=3-4bp;genetic_code=11;gc_cont=0.665	GENOMAD.221108.CP	1.126E-62	218	0
GCA_000239035.2#1#AHAS01000011_324 # 345000 # 345338 # -1 # ID=12_324;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.625	GENOMAD.081098.CV	3.644E-11	61	0
GCA_000239035.2#1#AHAS01000010_89 # 96218 # 96814 # 1 # ID=13_89;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.620	GENOMAD.112939.CP	4.093E-04	43	0
GCA_000239035.2#1#AHAS01000016_28 # 27094 # 27543 # 1 # ID=7_28;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.609	GENOMAD.176519.VC	3.587E-44	158	0
GCA_000239035.2#1#AHAS01000016_60 # 57386 # 57955 # 1 # ID=7_60;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.672	GENOMAD.086727.PP	3.365E-72	241	0
GCA_000239035.2#1#AHAS01000016_92 # 87829 # 88707 # 1 # ID=7_92;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.675	GENOMAD.049625.CC	5.234E-90	298	0
GCA_000239035.2#1#AHAS01000016_188 # 189051 # 189845 # -1 # ID=7_188;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.679	GENOMAD.089845.CP	7.534E-11	65	0
GCA_000239035.2#1#AHAS01000016_284 # 291110 # 292633 # -1 # ID=7_284;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.673	GENOMAD.112972.CP	1.216E-07	57	0
GCA_000239035.2#1#AHAS01000011_158 # 169406 # 169774 # -1 # ID=12_158;partial=00;start_type=ATG;rbs_motif=AGGAG(G)/GGAGG;rbs_spacer=13-15bp;genetic_code=11;gc_cont=0.615	GENOMAD.212340.PC	4.069E-04	41	0
GCA_000239035.2#1#AHAS01000011_286 # 296446 # 297165 # 1 # ID=12_286;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.635	GENOMAD.141515.CP	1.103E-11	67	0
GCA_000239035.2#1#AHAS01000008_408 # 452815 # 453450 # 1 # ID=15_408;partial=00;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;genetic_code=11;gc_cont=0.601	GENOMAD.126980.CP	6.225E-10	61	0
GCA_000239035.2#1#AHAS01000007_23 # 25731 # 26726 # 1 # ID=16_23;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.635	GENOMAD.196641.CP	3.940E-30	125	0
GCA_000239035.2#1#AHAS01000007_87 # 91852 # 92652 # 1 # ID=16_87;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.670	GENOMAD.193078.CP	7.917E-63	218	0
